timestamp,acc_x,acc_y,acc_z,ecg_1,ecg_2
11575.0,-2390.0,-204.0,858.0,143003.0,143003.0
11576.0,-2374.0,-202.0,874.0,143196.0,143196.0
11577.0,-2354.0,-206.0,882.0,143480.0,143480.0
11578.0,-2359.0,-204.0,880.0,143563.0,143563.0
11579.0,-2362.0,-198.0,874.0,143429.0,143429.0
11580.0,-2366.0,-198.0,870.0,143264.0,143264.0
11581.0,-2380.0,-190.0,870.0,143586.0,143586.0
11582.0,-2381.0,-200.0,884.0,143979.0,143979.0
11583.0,-2387.0,-188.0,868.0,144003.0,144003.0
11584.0,-2387.0,-198.0,870.0,143746.0,143746.0
11585.0,-2369.0,-198.0,870.0,143601.0,143601.0
11586.0,-2371.0,-194.0,880.0,143806.0,143806.0
11587.0,-2357.0,-202.0,872.0,144188.0,144188.0
11588.0,-2359.0,-202.0,872.0,144224.0,144224.0
11589.0,-2370.0,-200.0,892.0,144036.0,144036.0
11590.0,-2360.0,-214.0,890.0,143949.0,143949.0
11591.0,-2374.0,-194.0,896.0,144156.0,144156.0
11592.0,-2369.0,-190.0,884.0,144438.0,144438.0
11593.0,-2367.0,-208.0,878.0,144382.0,144382.0
11594.0,-2378.0,-200.0,880.0,144197.0,144197.0
11595.0,-2385.0,-208.0,878.0,144061.0,144061.0
11596.0,-2382.0,-210.0,860.0,144234.0,144234.0
11597.0,-2385.0,-206.0,870.0,144521.0,144521.0
11598.0,-2390.0,-202.0,848.0,144664.0,144664.0
11599.0,-2381.0,-204.0,854.0,144538.0,144538.0
11600.0,-2377.0,-206.0,866.0,144543.0,144543.0
11601.0,-2368.0,-204.0,854.0,144785.0,144785.0
11602.0,-2381.0,-206.0,866.0,145058.0,145058.0
11603.0,-2380.0,-198.0,868.0,145061.0,145061.0
11604.0,-2371.0,-208.0,874.0,144809.0,144809.0
11605.0,-2367.0,-202.0,872.0,144731.0,144731.0
11606.0,-2371.0,-200.0,888.0,145043.0,145043.0
11607.0,-2367.0,-198.0,882.0,145397.0,145397.0
11608.0,-2367.0,-196.0,890.0,145433.0,145433.0
11609.0,-2367.0,-200.0,872.0,145308.0,145308.0
11610.0,-2382.0,-198.0,892.0,145261.0,145261.0
11611.0,-2371.0,-194.0,882.0,145541.0,145541.0
11612.0,-2369.0,-196.0,868.0,145923.0,145923.0
11613.0,-2363.0,-202.0,882.0,146183.0,146183.0
11614.0,-2380.0,-192.0,878.0,146239.0,146239.0
11615.0,-2365.0,-190.0,872.0,146379.0,146379.0
11616.0,-2376.0,-190.0,896.0,146776.0,146776.0
11617.0,-2374.0,-196.0,880.0,147226.0,147226.0
11618.0,-2367.0,-198.0,874.0,147526.0,147526.0
11619.0,-2356.0,-182.0,876.0,147556.0,147556.0
11620.0,-2361.0,-194.0,876.0,147651.0,147651.0
11621.0,-2368.0,-190.0,878.0,148018.0,148018.0
11622.0,-2367.0,-198.0,882.0,148451.0,148451.0
11623.0,-2354.0,-194.0,872.0,148534.0,148534.0
11624.0,-2360.0,-192.0,882.0,148321.0,148321.0
11625.0,-2367.0,-202.0,886.0,148126.0,148126.0
11626.0,-2355.0,-198.0,872.0,148070.0,148070.0
11627.0,-2367.0,-200.0,886.0,148038.0,148038.0
11628.0,-2369.0,-208.0,872.0,147674.0,147674.0
11629.0,-2366.0,-200.0,876.0,147103.0,147103.0
11630.0,-2369.0,-184.0,878.0,146594.0,146594.0
11631.0,-2375.0,-192.0,868.0,146296.0,146296.0
11632.0,-2366.0,-200.0,888.0,146149.0,146149.0
11633.0,-2367.0,-198.0,874.0,145844.0,145844.0
11634.0,-2371.0,-206.0,884.0,145275.0,145275.0
11635.0,-2370.0,-204.0,888.0,144868.0,144868.0
11636.0,-2376.0,-210.0,880.0,144759.0,144759.0
11637.0,-2380.0,-204.0,890.0,144761.0,144761.0
11638.0,-2380.0,-212.0,864.0,144536.0,144536.0
11639.0,-2381.0,-206.0,882.0,144076.0,144076.0
11640.0,-2371.0,-200.0,898.0,143826.0,143826.0
11641.0,-2374.0,-200.0,886.0,143940.0,143940.0
11642.0,-2376.0,-198.0,890.0,144064.0,144064.0
11643.0,-2367.0,-218.0,884.0,143988.0,143988.0
11644.0,-2378.0,-202.0,874.0,143643.0,143643.0
11645.0,-2376.0,-206.0,886.0,143453.0,143453.0
11646.0,-2370.0,-216.0,882.0,143502.0,143502.0
11647.0,-2366.0,-212.0,880.0,143725.0,143725.0
11648.0,-2367.0,-204.0,884.0,143753.0,143753.0
11649.0,-2367.0,-212.0,886.0,143533.0,143533.0
11650.0,-2369.0,-200.0,890.0,143310.0,143310.0
11651.0,-2371.0,-219.0,888.0,143411.0,143411.0
11652.0,-2370.0,-216.0,884.0,143579.0,143579.0
11653.0,-2364.0,-206.0,894.0,143478.0,143478.0
11654.0,-2367.0,-215.0,890.0,143213.0,143213.0
11655.0,-2361.0,-217.0,878.0,143052.0,143052.0
11656.0,-2388.0,-216.0,882.0,143204.0,143204.0
11657.0,-2366.0,-204.0,868.0,143343.0,143343.0
11658.0,-2367.0,-210.0,886.0,143241.0,143241.0
11659.0,-2357.0,-218.0,898.0,142937.0,142937.0
11660.0,-2355.0,-198.0,882.0,142733.0,142733.0
11661.0,-2362.0,-212.0,884.0,142764.0,142764.0
11662.0,-2359.0,-204.0,888.0,143115.0,143115.0
11663.0,-2366.0,-212.0,890.0,143133.0,143133.0
11664.0,-2376.0,-200.0,892.0,142867.0,142867.0
11665.0,-2383.0,-198.0,870.0,142789.0,142789.0
11666.0,-2394.0,-198.0,882.0,143031.0,143031.0
11667.0,-2373.0,-196.0,862.0,143336.0,143336.0
11668.0,-2390.0,-190.0,876.0,143279.0,143279.0
11669.0,-2369.0,-204.0,880.0,143017.0,143017.0
11670.0,-2368.0,-206.0,866.0,142863.0,142863.0
11671.0,-2374.0,-194.0,876.0,143014.0,143014.0
11672.0,-2364.0,-198.0,890.0,143299.0,143299.0
11673.0,-2364.0,-194.0,888.0,143314.0,143314.0
11674.0,-2370.0,-202.0,893.0,143089.0,143089.0
11675.0,-2375.0,-192.0,900.0,142913.0,142913.0
11676.0,-2371.0,-208.0,892.0,143068.0,143068.0
11677.0,-2374.0,-190.0,888.0,143323.0,143323.0
11678.0,-2380.0,-196.0,886.0,143226.0,143226.0
11679.0,-2367.0,-204.0,886.0,142986.0,142986.0
11680.0,-2378.0,-200.0,900.0,142858.0,142858.0
11681.0,-2371.0,-198.0,886.0,142942.0,142942.0
11682.0,-2374.0,-202.0,896.0,143164.0,143164.0
11683.0,-2369.0,-192.0,888.0,143121.0,143121.0
11684.0,-2367.0,-204.0,896.0,142928.0,142928.0
11685.0,-2360.0,-204.0,904.0,142819.0,142819.0
11686.0,-2366.0,-198.0,892.0,142958.0,142958.0
11687.0,-2367.0,-202.0,890.0,143150.0,143150.0
11688.0,-2375.0,-200.0,884.0,143148.0,143148.0
11689.0,-2378.0,-200.0,886.0,142922.0,142922.0
11690.0,-2387.0,-206.0,896.0,142776.0,142776.0
11691.0,-2385.0,-194.0,886.0,142831.0,142831.0
11692.0,-2374.0,-206.0,898.0,143056.0,143056.0
11693.0,-2381.0,-192.0,872.0,143020.0,143020.0
11694.0,-2387.0,-200.0,870.0,142852.0,142852.0
11695.0,-2376.0,-204.0,882.0,142768.0,142768.0
11696.0,-2378.0,-198.0,896.0,142896.0,142896.0
11697.0,-2373.0,-194.0,882.0,143133.0,143133.0
11698.0,-2371.0,-206.0,890.0,143133.0,143133.0
11699.0,-2364.0,-210.0,890.0,142958.0,142958.0
11700.0,-2378.0,-204.0,876.0,142794.0,142794.0
11701.0,-2376.0,-198.0,886.0,142865.0,142865.0
11702.0,-2358.0,-206.0,892.0,143049.0,143049.0
11703.0,-2366.0,-200.0,880.0,143112.0,143112.0
11704.0,-2366.0,-212.0,886.0,142916.0,142916.0
11705.0,-2356.0,-210.0,902.0,142696.0,142696.0
11706.0,-2366.0,-206.0,899.0,142779.0,142779.0
11707.0,-2362.0,-194.0,886.0,142995.0,142995.0
11708.0,-2360.0,-196.0,880.0,142953.0,142953.0
11709.0,-2363.0,-190.0,884.0,142783.0,142783.0
11710.0,-2365.0,-202.0,898.0,142749.0,142749.0
11711.0,-2372.0,-198.0,886.0,142945.0,142945.0
11712.0,-2366.0,-188.0,892.0,143144.0,143144.0
11713.0,-2370.0,-208.0,866.0,143071.0,143071.0
11714.0,-2372.0,-204.0,882.0,142786.0,142786.0
11715.0,-2374.0,-194.0,886.0,142643.0,142643.0
11716.0,-2374.0,-198.0,876.0,142778.0,142778.0
11717.0,-2369.0,-210.0,888.0,143077.0,143077.0
11718.0,-2380.0,-206.0,872.0,143041.0,143041.0
11719.0,-2372.0,-198.0,890.0,142781.0,142781.0
11720.0,-2394.0,-210.0,886.0,142589.0,142589.0
11721.0,-2381.0,-210.0,878.0,142684.0,142684.0
11722.0,-2381.0,-216.0,874.0,142944.0,142944.0
11723.0,-2386.0,-212.0,886.0,142953.0,142953.0
11724.0,-2390.0,-210.0,882.0,142656.0,142656.0
11725.0,-2389.0,-212.0,894.0,142518.0,142518.0
11726.0,-2380.0,-210.0,894.0,142679.0,142679.0
11727.0,-2392.0,-212.0,888.0,142958.0,142958.0
11728.0,-2387.0,-208.0,894.0,142954.0,142954.0
11729.0,-2378.0,-208.0,913.0,142571.0,142571.0
11730.0,-2380.0,-214.0,904.0,142433.0,142433.0
11731.0,-2383.0,-204.0,904.0,142549.0,142549.0
11732.0,-2383.0,-214.0,908.0,142754.0,142754.0
11733.0,-2381.0,-216.0,916.0,142794.0,142794.0
11734.0,-2367.0,-206.0,918.0,142532.0,142532.0
11735.0,-2352.0,-196.0,920.0,142363.0,142363.0
11736.0,-2350.0,-196.0,909.0,142500.0,142500.0
11737.0,-2356.0,-202.0,914.0,142762.0,142762.0
11738.0,-2348.0,-190.0,905.0,142776.0,142776.0
11739.0,-2359.0,-202.0,898.0,142484.0,142484.0
11740.0,-2359.0,-186.0,890.0,142231.0,142231.0
11741.0,-2346.0,-184.0,892.0,142238.0,142238.0
11742.0,-2345.0,-204.0,880.0,142514.0,142514.0
11743.0,-2354.0,-196.0,884.0,142541.0,142541.0
11744.0,-2355.0,-196.0,880.0,142284.0,142284.0
11745.0,-2340.0,-202.0,878.0,142157.0,142157.0
11746.0,-2338.0,-192.0,878.0,142279.0,142279.0
11747.0,-2331.0,-210.0,888.0,142494.0,142494.0
11748.0,-2336.0,-210.0,868.0,142458.0,142458.0
11749.0,-2343.0,-216.0,876.0,142175.0,142175.0
11750.0,-2349.0,-214.0,894.0,142081.0,142081.0
11751.0,-2340.0,-218.0,894.0,142263.0,142263.0
11752.0,-2356.0,-198.0,894.0,142454.0,142454.0
11753.0,-2363.0,-210.0,888.0,142461.0,142461.0
11754.0,-2359.0,-198.0,898.0,142274.0,142274.0
11755.0,-2361.0,-202.0,894.0,142083.0,142083.0
11756.0,-2380.0,-200.0,888.0,142183.0,142183.0
11757.0,-2372.0,-202.0,886.0,142449.0,142449.0
11758.0,-2375.0,-194.0,894.0,142505.0,142505.0
11759.0,-2376.0,-204.0,894.0,142289.0,142289.0
11760.0,-2374.0,-194.0,907.0,142139.0,142139.0
11761.0,-2376.0,-196.0,898.0,142294.0,142294.0
11762.0,-2366.0,-192.0,904.0,142529.0,142529.0
11763.0,-2366.0,-200.0,905.0,142709.0,142709.0
11764.0,-2359.0,-196.0,898.0,142581.0,142581.0
11765.0,-2357.0,-200.0,905.0,142220.0,142220.0
11766.0,-2361.0,-202.0,896.0,142264.0,142264.0
11767.0,-2350.0,-202.0,892.0,142848.0,142848.0
11768.0,-2359.0,-190.0,898.0,142943.0,142943.0
11769.0,-2350.0,-196.0,916.0,142644.0,142644.0
11770.0,-2354.0,-196.0,898.0,142428.0,142428.0
11771.0,-2354.0,-204.0,904.0,142435.0,142435.0
11772.0,-2346.0,-196.0,913.0,142641.0,142641.0
11773.0,-2361.0,-194.0,896.0,142554.0,142554.0
11774.0,-2359.0,-194.0,907.0,142245.0,142245.0
11775.0,-2352.0,-188.0,884.0,142125.0,142125.0
11776.0,-2368.0,-190.0,898.0,142288.0,142288.0
11777.0,-2367.0,-190.0,905.0,142554.0,142554.0
11778.0,-2372.0,-194.0,884.0,142623.0,142623.0
11779.0,-2364.0,-198.0,894.0,142346.0,142346.0
11780.0,-2378.0,-194.0,902.0,142056.0,142056.0
11781.0,-2385.0,-180.0,886.0,141985.0,141985.0
11782.0,-2378.0,-198.0,886.0,142185.0,142185.0
11783.0,-2368.0,-204.0,882.0,142269.0,142269.0
11784.0,-2357.0,-200.0,868.0,142028.0,142028.0
11785.0,-2371.0,-200.0,872.0,141928.0,141928.0
11786.0,-2360.0,-200.0,858.0,142258.0,142258.0
11787.0,-2359.0,-196.0,858.0,142588.0,142588.0
11788.0,-2359.0,-219.0,854.0,142570.0,142570.0
11789.0,-2364.0,-206.0,860.0,142316.0,142316.0
11790.0,-2361.0,-200.0,846.0,142151.0,142151.0
11791.0,-2365.0,-196.0,862.0,142359.0,142359.0
11792.0,-2366.0,-194.0,882.0,142644.0,142644.0
11793.0,-2364.0,-206.0,884.0,142606.0,142606.0
11794.0,-2368.0,-198.0,894.0,142296.0,142296.0
11795.0,-2373.0,-206.0,902.0,141968.0,141968.0
11796.0,-2366.0,-200.0,918.0,141718.0,141718.0
11797.0,-2365.0,-192.0,911.0,141926.0,141926.0
11798.0,-2364.0,-200.0,904.0,142803.0,142803.0
11799.0,-2370.0,-188.0,913.0,143414.0,143414.0
11800.0,-2369.0,-184.0,918.0,143523.0,143523.0
11801.0,-2361.0,-188.0,906.0,144471.0,144471.0
11802.0,-2358.0,-194.0,918.0,147220.0,147220.0
11803.0,-2369.0,-173.0,932.0,150524.0,150524.0
11804.0,-2374.0,-184.0,890.0,152479.0,152479.0
11805.0,-2376.0,-198.0,902.0,153686.0,153686.0
11806.0,-2374.0,-186.0,896.0,151838.0,151838.0
11807.0,-2375.0,-192.0,904.0,148323.0,148323.0
11808.0,-2364.0,-190.0,898.0,145686.0,145686.0
11809.0,-2366.0,-188.0,898.0,143636.0,143636.0
11810.0,-2371.0,-192.0,892.0,142511.0,142511.0
11811.0,-2369.0,-192.0,892.0,142077.0,142077.0
11812.0,-2369.0,-198.0,906.0,142067.0,142067.0
11813.0,-2369.0,-192.0,890.0,141717.0,141717.0
11814.0,-2376.0,-194.0,900.0,141127.0,141127.0
11815.0,-2399.0,-190.0,888.0,141021.0,141021.0
11816.0,-2387.0,-186.0,888.0,141648.0,141648.0
11817.0,-2397.0,-196.0,892.0,142494.0,142494.0
11818.0,-2381.0,-206.0,882.0,142982.0,142982.0
11819.0,-2374.0,-211.0,898.0,142891.0,142891.0
11820.0,-2367.0,-202.0,888.0,142676.0,142676.0
11821.0,-2352.0,-192.0,888.0,142908.0,142908.0
11822.0,-2364.0,-194.0,890.0,143328.0,143328.0
11823.0,-2358.0,-194.0,896.0,143504.0,143504.0
11824.0,-2359.0,-194.0,878.0,143361.0,143361.0
11825.0,-2374.0,-194.0,878.0,143085.0,143085.0
11826.0,-2361.0,-186.0,876.0,143299.0,143299.0
11827.0,-2359.0,-194.0,884.0,143623.0,143623.0
11828.0,-2367.0,-200.0,882.0,143633.0,143633.0
11829.0,-2358.0,-204.0,868.0,143491.0,143491.0
11830.0,-2362.0,-200.0,882.0,143419.0,143419.0
11831.0,-2367.0,-212.0,902.0,143663.0,143663.0
11832.0,-2356.0,-206.0,894.0,144079.0,144079.0
11833.0,-2364.0,-198.0,902.0,144158.0,144158.0
11834.0,-2360.0,-198.0,896.0,143888.0,143888.0
11835.0,-2359.0,-192.0,900.0,143770.0,143770.0
11836.0,-2364.0,-200.0,916.0,143901.0,143901.0
11837.0,-2354.0,-202.0,892.0,144200.0,144200.0
11838.0,-2378.0,-196.0,892.0,144288.0,144288.0
11839.0,-2366.0,-196.0,882.0,144197.0,144197.0
11840.0,-2361.0,-198.0,876.0,144096.0,144096.0
11841.0,-2368.0,-198.0,862.0,144252.0,144252.0
11842.0,-2364.0,-190.0,870.0,144546.0,144546.0
11843.0,-2367.0,-198.0,868.0,144669.0,144669.0
11844.0,-2361.0,-192.0,876.0,144531.0,144531.0
11845.0,-2368.0,-194.0,884.0,144353.0,144353.0
11846.0,-2368.0,-194.0,884.0,144493.0,144493.0
11847.0,-2358.0,-192.0,884.0,144842.0,144842.0
11848.0,-2364.0,-190.0,892.0,145011.0,145011.0
11849.0,-2378.0,-204.0,894.0,144923.0,144923.0
11850.0,-2396.0,-196.0,892.0,144873.0,144873.0
11851.0,-2393.0,-202.0,900.0,145096.0,145096.0
11852.0,-2397.0,-206.0,896.0,145440.0,145440.0
11853.0,-2388.0,-206.0,896.0,145614.0,145614.0
11854.0,-2376.0,-202.0,896.0,145491.0,145491.0
11855.0,-2388.0,-206.0,904.0,145483.0,145483.0
11856.0,-2389.0,-194.0,880.0,145777.0,145777.0
11857.0,-2378.0,-206.0,872.0,146224.0,146224.0
11858.0,-2376.0,-208.0,882.0,146501.0,146501.0
11859.0,-2383.0,-198.0,882.0,146523.0,146523.0
11860.0,-2374.0,-206.0,872.0,146434.0,146434.0
11861.0,-2373.0,-204.0,878.0,146771.0,146771.0
11862.0,-2378.0,-200.0,896.0,147361.0,147361.0
11863.0,-2369.0,-204.0,876.0,147683.0,147683.0
11864.0,-2382.0,-186.0,890.0,147699.0,147699.0
11865.0,-2350.0,-194.0,898.0,147793.0,147793.0
11866.0,-2361.0,-194.0,882.0,148051.0,148051.0
11867.0,-2350.0,-186.0,884.0,148375.0,148375.0
11868.0,-2359.0,-184.0,898.0,148418.0,148418.0
11869.0,-2360.0,-194.0,888.0,148048.0,148048.0
11870.0,-2368.0,-198.0,894.0,147512.0,147512.0
11871.0,-2360.0,-196.0,900.0,147469.0,147469.0
11872.0,-2354.0,-198.0,888.0,147444.0,147444.0
11873.0,-2355.0,-194.0,894.0,147041.0,147041.0
11874.0,-2366.0,-188.0,886.0,146493.0,146493.0
11875.0,-2364.0,-182.0,894.0,145989.0,145989.0
11876.0,-2357.0,-194.0,880.0,145741.0,145741.0
11877.0,-2362.0,-188.0,882.0,145705.0,145705.0
11878.0,-2369.0,-194.0,886.0,145525.0,145525.0
11879.0,-2375.0,-198.0,886.0,145058.0,145058.0
11880.0,-2371.0,-194.0,892.0,144544.0,144544.0
11881.0,-2370.0,-184.0,884.0,144359.0,144359.0
11882.0,-2370.0,-184.0,890.0,144524.0,144524.0
11883.0,-2366.0,-200.0,886.0,144376.0,144376.0
11884.0,-2367.0,-190.0,882.0,143999.0,143999.0
11885.0,-2363.0,-194.0,880.0,143795.0,143795.0
11886.0,-2360.0,-192.0,882.0,143825.0,143825.0
11887.0,-2359.0,-192.0,892.0,144021.0,144021.0
11888.0,-2365.0,-192.0,886.0,143951.0,143951.0
11889.0,-2361.0,-198.0,898.0,143712.0,143712.0
11890.0,-2369.0,-206.0,904.0,143494.0,143494.0
11891.0,-2367.0,-196.0,884.0,143582.0,143582.0
11892.0,-2372.0,-196.0,890.0,143821.0,143821.0
11893.0,-2373.0,-202.0,886.0,143899.0,143899.0
11894.0,-2371.0,-182.0,894.0,143676.0,143676.0
11895.0,-2359.0,-198.0,896.0,143428.0,143428.0
11896.0,-2369.0,-198.0,893.0,143585.0,143585.0
11897.0,-2358.0,-182.0,896.0,143877.0,143877.0
11898.0,-2361.0,-200.0,874.0,143882.0,143882.0
11899.0,-2371.0,-184.0,906.0,143580.0,143580.0
11900.0,-2365.0,-188.0,876.0,143366.0,143366.0
11901.0,-2366.0,-184.0,890.0,143444.0,143444.0
11902.0,-2345.0,-187.0,882.0,143789.0,143789.0
11903.0,-2350.0,-186.0,890.0,143736.0,143736.0
11904.0,-2341.0,-190.0,904.0,143364.0,143364.0
11905.0,-2351.0,-183.0,911.0,143174.0,143174.0
11906.0,-2349.0,-192.0,908.0,143289.0,143289.0
11907.0,-2364.0,-180.0,900.0,143586.0,143586.0
11908.0,-2362.0,-198.0,896.0,143628.0,143628.0
11909.0,-2374.0,-192.0,872.0,143447.0,143447.0
11910.0,-2379.0,-192.0,872.0,143268.0,143268.0
11911.0,-2365.0,-194.0,880.0,143331.0,143331.0
11912.0,-2367.0,-186.0,874.0,143591.0,143591.0
11913.0,-2369.0,-186.0,888.0,143651.0,143651.0
11914.0,-2357.0,-190.0,872.0,143351.0,143351.0
11915.0,-2352.0,-182.0,878.0,143103.0,143103.0
11916.0,-2347.0,-188.0,878.0,143283.0,143283.0
11917.0,-2349.0,-190.0,882.0,143552.0,143552.0
11918.0,-2352.0,-181.0,896.0,143467.0,143467.0
11919.0,-2352.0,-196.0,882.0,143263.0,143263.0
11920.0,-2362.0,-184.0,903.0,143036.0,143036.0
11921.0,-2368.0,-190.0,892.0,143145.0,143145.0
11922.0,-2366.0,-204.0,900.0,143533.0,143533.0
11923.0,-2369.0,-180.0,888.0,143623.0,143623.0
11924.0,-2364.0,-184.0,886.0,143467.0,143467.0
11925.0,-2361.0,-182.0,888.0,143253.0,143253.0
11926.0,-2367.0,-192.0,882.0,143333.0,143333.0
11927.0,-2366.0,-190.0,892.0,143606.0,143606.0
11928.0,-2357.0,-196.0,882.0,143615.0,143615.0
11929.0,-2360.0,-188.0,876.0,143401.0,143401.0
11930.0,-2364.0,-188.0,880.0,143189.0,143189.0
11931.0,-2358.0,-184.0,898.0,143244.0,143244.0
11932.0,-2361.0,-188.0,886.0,143473.0,143473.0
11933.0,-2362.0,-190.0,892.0,143582.0,143582.0
11934.0,-2366.0,-200.0,874.0,143415.0,143415.0
11935.0,-2359.0,-198.0,886.0,143159.0,143159.0
11936.0,-2367.0,-188.0,878.0,143241.0,143241.0
11937.0,-2360.0,-186.0,882.0,143580.0,143580.0
11938.0,-2369.0,-190.0,890.0,143684.0,143684.0
11939.0,-2357.0,-198.0,886.0,143448.0,143448.0
11940.0,-2359.0,-184.0,870.0,143296.0,143296.0
11941.0,-2365.0,-190.0,876.0,143425.0,143425.0
11942.0,-2364.0,-180.0,884.0,143664.0,143664.0
11943.0,-2353.0,-196.0,888.0,143805.0,143805.0
11944.0,-2364.0,-190.0,886.0,143576.0,143576.0
11945.0,-2362.0,-194.0,894.0,143310.0,143310.0
11946.0,-2360.0,-184.0,870.0,143414.0,143414.0
11947.0,-2359.0,-184.0,892.0,143677.0,143677.0
11948.0,-2362.0,-178.0,870.0,143796.0,143796.0
11949.0,-2365.0,-190.0,878.0,143513.0,143513.0
11950.0,-2378.0,-190.0,876.0,143348.0,143348.0
11951.0,-2364.0,-182.0,870.0,143397.0,143397.0
11952.0,-2368.0,-186.0,864.0,143576.0,143576.0
11953.0,-2367.0,-188.0,884.0,143706.0,143706.0
11954.0,-2359.0,-184.0,878.0,143468.0,143468.0
11955.0,-2370.0,-182.0,870.0,143170.0,143170.0
11956.0,-2354.0,-192.0,872.0,143283.0,143283.0
11957.0,-2367.0,-192.0,872.0,143538.0,143538.0
11958.0,-2355.0,-198.0,878.0,143599.0,143599.0
11959.0,-2365.0,-182.0,880.0,143374.0,143374.0
11960.0,-2364.0,-194.0,888.0,143112.0,143112.0
11961.0,-2361.0,-190.0,886.0,143184.0,143184.0
11962.0,-2369.0,-188.0,886.0,143481.0,143481.0
11963.0,-2364.0,-188.0,884.0,143556.0,143556.0
11964.0,-2363.0,-194.0,880.0,143310.0,143310.0
11965.0,-2356.0,-184.0,876.0,143106.0,143106.0
11966.0,-2358.0,-196.0,888.0,143258.0,143258.0
11967.0,-2360.0,-186.0,878.0,143556.0,143556.0
11968.0,-2357.0,-180.0,900.0,143564.0,143564.0
11969.0,-2371.0,-192.0,878.0,143263.0,143263.0
11970.0,-2362.0,-184.0,878.0,142969.0,142969.0
11971.0,-2354.0,-190.0,880.0,143101.0,143101.0
11972.0,-2364.0,-192.0,886.0,143361.0,143361.0
11973.0,-2365.0,-188.0,884.0,143345.0,143345.0
11974.0,-2367.0,-194.0,884.0,143159.0,143159.0
11975.0,-2367.0,-196.0,882.0,143074.0,143074.0
11976.0,-2369.0,-194.0,886.0,143164.0,143164.0
11977.0,-2367.0,-182.0,890.0,143369.0,143369.0
11978.0,-2360.0,-186.0,882.0,143446.0,143446.0
11979.0,-2369.0,-188.0,894.0,143272.0,143272.0
11980.0,-2366.0,-194.0,880.0,143142.0,143142.0
11981.0,-2353.0,-190.0,894.0,143234.0,143234.0
11982.0,-2357.0,-190.0,896.0,143454.0,143454.0
11983.0,-2361.0,-188.0,882.0,143436.0,143436.0
11984.0,-2364.0,-186.0,904.0,143186.0,143186.0
11985.0,-2359.0,-188.0,898.0,143119.0,143119.0
11986.0,-2355.0,-182.0,896.0,143220.0,143220.0
11987.0,-2356.0,-200.0,884.0,143394.0,143394.0
11988.0,-2365.0,-180.0,886.0,143486.0,143486.0
11989.0,-2362.0,-190.0,886.0,143274.0,143274.0
11990.0,-2359.0,-184.0,890.0,143083.0,143083.0
11991.0,-2362.0,-194.0,878.0,143208.0,143208.0
11992.0,-2359.0,-192.0,880.0,143571.0,143571.0
11993.0,-2354.0,-182.0,884.0,143768.0,143768.0
11994.0,-2369.0,-180.0,888.0,143576.0,143576.0
11995.0,-2368.0,-194.0,892.0,143120.0,143120.0
11996.0,-2366.0,-182.0,892.0,143259.0,143259.0
11997.0,-2367.0,-196.0,872.0,143851.0,143851.0
11998.0,-2371.0,-192.0,899.0,144001.0,144001.0
11999.0,-2374.0,-198.0,892.0,143764.0,143764.0
12000.0,-2362.0,-196.0,905.0,143486.0,143486.0
12001.0,-2359.0,-204.0,896.0,143506.0,143506.0
12002.0,-2367.0,-192.0,894.0,143674.0,143674.0
12003.0,-2361.0,-206.0,892.0,143541.0,143541.0
12004.0,-2368.0,-202.0,892.0,143223.0,143223.0
12005.0,-2369.0,-194.0,915.0,143049.0,143049.0
12006.0,-2365.0,-186.0,901.0,143144.0,143144.0
12007.0,-2367.0,-202.0,900.0,143487.0,143487.0
12008.0,-2361.0,-200.0,888.0,143633.0,143633.0
12009.0,-2371.0,-196.0,907.0,143569.0,143569.0
12010.0,-2361.0,-192.0,890.0,143223.0,143223.0
12011.0,-2369.0,-194.0,886.0,143101.0,143101.0
12012.0,-2356.0,-208.0,906.0,143279.0,143279.0
12013.0,-2359.0,-204.0,900.0,143359.0,143359.0
12014.0,-2371.0,-202.0,898.0,143156.0,143156.0
12015.0,-2357.0,-204.0,902.0,143062.0,143062.0
12016.0,-2360.0,-188.0,894.0,143134.0,143134.0
12017.0,-2366.0,-186.0,894.0,143354.0,143354.0
12018.0,-2364.0,-188.0,908.0,143511.0,143511.0
12019.0,-2364.0,-196.0,900.0,143379.0,143379.0
12020.0,-2362.0,-190.0,896.0,143151.0,143151.0
12021.0,-2369.0,-194.0,898.0,143234.0,143234.0
12022.0,-2369.0,-194.0,894.0,143515.0,143515.0
12023.0,-2358.0,-200.0,892.0,143648.0,143648.0
12024.0,-2356.0,-192.0,900.0,143496.0,143496.0
12025.0,-2361.0,-192.0,902.0,142965.0,142965.0
12026.0,-2362.0,-196.0,901.0,142649.0,142649.0
12027.0,-2369.0,-200.0,886.0,143066.0,143066.0
12028.0,-2367.0,-190.0,892.0,144059.0,144059.0
12029.0,-2359.0,-180.0,894.0,144726.0,144726.0
12030.0,-2366.0,-186.0,884.0,144828.0,144828.0
12031.0,-2364.0,-192.0,888.0,145914.0,145914.0
12032.0,-2369.0,-198.0,896.0,149084.0,149084.0
12033.0,-2354.0,-186.0,888.0,152377.0,152377.0
12034.0,-2359.0,-186.0,880.0,154118.0,154118.0
12035.0,-2356.0,-192.0,888.0,154818.0,154818.0
12036.0,-2355.0,-179.0,888.0,151885.0,151885.0
12037.0,-2351.0,-184.0,882.0,148288.0,148288.0
12038.0,-2362.0,-182.0,890.0,146099.0,146099.0
12039.0,-2356.0,-186.0,900.0,144475.0,144475.0
